movie_title,Production Budget,Worldwide Gross,genre,duration,num_critic_for_reviews,actor_1_facebook_likes,imdb_score,weekendTotal,midweekTotal,quarter
Undercover Brother,25000000,40796145,Comedy,86.0,81.0,744.0,5.8,25724045.0,7089425.0,2
August: Osage County,25000000,50738810,Black Comedy,121.0,322.0,19000.0,7.3,26185741.0,8347867.0,4
Kiss of the Dragon,25000000,36833473,Action,98.0,116.0,5000.0,6.6,22756000.0,7434930.0,3
Million Dollar Arm,25000000,39217912,Drama,124.0,151.0,4000.0,7.0,23903456.0,6251382.0,2
Beauty Shop,25000000,38351350,Comedy,105.0,72.0,1000.0,5.5,23220187.0,7436000.0,1
What a Girl Wants,25000000,35990505,Comedy,105.0,66.0,14000.0,5.8,26011853.0,5450000.0,2
Jeepers Creepers II,25000000,119923801,Horror,104.0,167.0,296.0,5.6,24852434.0,4025000.0,3
Good Luck Chuck,25000000,59183821,Romantic Comedy,101.0,127.0,1000.0,5.6,24165259.0,5784444.0,3
Cradle 2 the Grave,25000000,56434942,Action,101.0,109.0,5000.0,5.8,26102218.0,4443000.0,1
She's the Man,25000000,55279608,Romantic Comedy,105.0,91.0,17000.0,6.4,22456360.0,4658984.0,1
The Gambler,25000000,38718031,Drama,111.0,175.0,3000.0,6.0,18106304.0,13171686.0,4
Mr. Bean's Holiday,25000000,234981342,Comedy,90.0,151.0,328.0,6.3,22013405.0,3812920.0,3
Bride of Chucky,25000000,50692188,Horror,89.0,114.0,285.0,5.3,22895000.0,3437640.0,4
August Rush,25000000,66015869,Drama,114.0,148.0,49000.0,7.5,20207853.0,8265377.0,4
Anacondas: The Hunt for the Blood Orchid,25000000,70326393,Horror,97.0,94.0,601.0,4.6,21838567.0,3014000.0,3
The Sitter,25000000,38749404,Comedy,87.0,146.0,904.0,5.7,20006993.0,7415814.0,4
Elizabeth,25000000,82150642,Drama,124.0,141.0,288.0,7.5,8271000.0,3153019.0,4
Spice World,25000000,56042592,Comedy,93.0,33.0,1000.0,3.3,21283000.0,1826274.0,1
Draft Day,25000000,29276904,Drama,110.0,159.0,3000.0,6.8,21105891.0,5903264.0,2
Dance Flick,25000000,32092761,Comedy,88.0,83.0,756.0,3.5,18890810.0,4021480.0,2
Crocodile Dundee in Los Angeles,25000000,39393111,Adventure,92.0,71.0,460.0,4.8,19090221.0,3301067.0,2
Ice Princess,25000000,25732334,Comedy,98.0,67.0,90.0,6.0,13298485.0,4115000.0,1
Don't Be Afraid of the Dark,25000000,39126427,Horror,99.0,298.0,3000.0,5.6,17723412.0,4046479.0,3
The Losers,25000000,29863840,Action,97.0,213.0,11000.0,6.4,18036837.0,4097524.0,2
War,25000000,40686409,Action,103.0,119.0,26000.0,6.3,14004533.0,3517070.0,3
A Lot Like Love,25000000,41921590,Comedy,107.0,112.0,618.0,6.6,15741074.0,2956000.0,2
He Got Game,25000000,22411948,Drama,136.0,48.0,18000.0,6.9,15207727.0,2789018.0,2
Shark Night 3D,25000000,32209741,Horror,90.0,231.0,963.0,4.0,14492527.0,2301408.0,3
Zombieland,23600000,102236596,Comedy,88.0,445.0,15000.0,7.7,54617398.0,13029196.0,4
The Waterboy,23000000,190191646,Comedy,90.0,108.0,11000.0,6.1,106466000.0,28784730.0,4
Final Destination,23000000,112036870,Horror,98.0,211.0,1000.0,6.7,35207269.0,10294120.0,1
The Ides of March,23000000,77735925,Drama,101.0,421.0,33000.0,7.1,29713051.0,8268593.0,4
Pitch Black,23000000,53182088,Horror,112.0,214.0,14000.0,7.1,27403000.0,6309937.0,1
Her,23000000,48531242,Drama,126.0,574.0,19000.0,8.0,16586635.0,6050959.0,1
Joy Ride,23000000,21973182,Thriller/Suspense,97.0,140.0,23000.0,6.6,11275000.0,3037000.0,4
Haywire,23000000,36374700,Thriller/Suspense,93.0,394.0,17000.0,5.8,14010648.0,3711224.0,1
Anywhere But Here,23000000,18653615,Drama,114.0,36.0,20000.0,6.1,13154000.0,3273887.0,4
Vanity Fair,23000000,19123851,Drama,141.0,118.0,805.0,6.2,7525000.0,2903000.0,3
Eddie the Eagle,23000000,45121177,Drama,106.0,216.0,20000.0,7.5,11868310.0,2966550.0,1
The Crew,23000000,13019253,Comedy,88.0,53.0,327.0,5.6,7202000.0,1829897.0,3
Chasing Liberty,23000000,12291975,Romantic Comedy,101.0,65.0,448.0,6.1,7017540.0,304000.0,1
The Longshots,23000000,11778396,Drama,94.0,47.0,721.0,5.1,8366701.0,1308579.0,3
The End of the Affair,23000000,10660147,Drama,102.0,90.0,327.0,7.2,1307000.0,1756346.0,4
In the Valley of Elah,23000000,24489150,Drama,121.0,232.0,11000.0,7.2,79310.0,820292.0,3
1408,22500000,131263370,Horror,114.0,314.0,129.0,6.8,45925160.0,16401170.0,2
The Water Diviner,22500000,30864649,Drama,111.0,183.0,523.0,7.1,2923234.0,955081.0,2
There's Something About Mary,22000000,369884651,Romantic Comedy,107.0,171.0,931.0,7.1,103731077.0,44702580.0,3
The Game Plan,22000000,146590987,Comedy,110.0,112.0,12000.0,6.2,71623832.0,9229104.0,3
The Rookie,22000000,80491516,Drama,127.0,92.0,2000.0,7.0,55197242.0,11293546.0,1
Son of God,22000000,70949793,Drama,170.0,61.0,329.0,5.6,46297199.0,10112853.0,1
The Animal,22000000,55762229,Comedy,84.0,75.0,436.0,4.8,38399000.0,11310964.0,2
The Hundred-Foot Journey,22000000,94270488,Romantic Comedy,122.0,180.0,820.0,7.3,35618464.0,12437176.0,3
Underworld,22000000,95708457,Action,133.0,226.0,955.0,7.0,36654218.0,7342000.0,3
Diary of a Wimpy Kid: Dog Days,22000000,77229695,Comedy,94.0,88.0,975.0,6.4,32692792.0,11685183.0,3
I Am Sam,22000000,92542418,Drama,132.0,129.0,967.0,7.6,19224000.0,4790000.0,4
Derailed,22000000,57520063,Action,112.0,116.0,896.0,6.6,25628271.0,6047914.0,4
The Informant!,22000000,41771168,Thriller/Suspense,108.0,248.0,13000.0,6.5,24826392.0,6400178.0,3
Delivery Man,22000000,70536870,Comedy,105.0,168.0,390.0,6.4,21196404.0,6789393.0,4
Jay and Silent Bob Strike Back,22000000,33762400,Comedy,104.0,181.0,8000.0,6.9,16247500.0,4726362.0,3
Deuce Bigalow: European Gigolo,22000000,45273464,Comedy,83.0,98.0,591.0,4.6,15357679.0,4381691.0,3
Mad Money,22000000,25044057,Comedy,104.0,98.0,939.0,5.8,15241111.0,3093291.0,1
Homefront,22000000,51695362,Action,100.0,203.0,26000.0,6.5,12641169.0,6331235.0,4
Saving Silverman,22000000,25873142,Comedy,96.0,97.0,240.0,5.9,7927000.0,3002558.0,1
Summer of Sam,22000000,19288130,Drama,142.0,85.0,978.0,6.6,11070000.0,4025458.0,3
The Glass House,22000000,22861785,Thriller/Suspense,106.0,95.0,962.0,5.8,12240877.0,2524002.0,3
The Transporter Refueled,22000000,69698495,Action,96.0,148.0,805.0,5.1,11167252.0,2825013.0,3
Josie and the Pussycats,22000000,14252830,Comedy,98.0,93.0,3000.0,5.3,8423000.0,3708270.0,2
The Little Vampire,22000000,13555988,Comedy,95.0,38.0,554.0,5.7,8279188.0,1226504.0,4
I Heart Huckabees,22000000,20034713,Comedy,107.0,183.0,6000.0,6.7,3827262.0,1045000.0,4
Out of the Furnace,22000000,15434375,Drama,116.0,288.0,23000.0,6.8,7754330.0,2204224.0,4
Dudley Do-Right,22000000,9818792,Comedy,77.0,41.0,3000.0,3.8,6411000.0,1228641.0,3
Before I Go to Sleep,22000000,19563579,Thriller/Suspense,92.0,149.0,14000.0,6.3,2218051.0,785470.0,4
Stone,22000000,4065020,Drama,105.0,138.0,22000.0,5.4,1253485.0,419943.0,4
Michael Clayton,21500000,92987651,Drama,119.0,299.0,1000.0,7.3,33978294.0,8276807.0,4
Arlington Road,21500000,24419219,Thriller/Suspense,117.0,155.0,12000.0,7.2,14731000.0,5162661.0,3
To Rome with Love,21500000,74326015,Romantic Comedy,112.0,275.0,385.0,6.3,860000.0,2385000.0,2
Silver Linings Playbook,21000000,236412453,Drama,122.0,539.0,34000.0,7.8,89551964.0,32095591.0,4
Death at a Funeral,21000000,48977233,Comedy,87.0,168.0,22000.0,7.4,33116386.0,6827386.0,2
Hardball,21000000,43728560,Drama,106.0,85.0,18000.0,6.3,25801769.0,3810553.0,3
For Colored Girls,21000000,38017873,Drama,133.0,75.0,1000.0,6.0,30361471.0,5495441.0,4
Freedom Writers,21000000,43632609,Drama,123.0,84.0,2000.0,7.5,24135164.0,4107852.0,1
The Transporter,21000000,43928932,Action,92.0,171.0,26000.0,6.8,17759743.0,3587000.0,4
Never Back Down,21000000,39319801,Action,110.0,140.0,3000.0,6.6,14967894.0,5102283.0,1
Tinker Tailor Soldier Spy,21000000,81452811,Thriller/Suspense,127.0,466.0,19000.0,7.1,16696275.0,5119273.0,4
Monte Carlo,20000000,39686769,Romantic Comedy,109.0,94.0,3000.0,5.8,13742002.0,7197126.0,3
Stay Alive,20000000,23187506,Horror,75.0,112.0,1000.0,5.1,15985599.0,2446852.0,1
Psycho,20000000,37226218,Horror,108.0,290.0,606.0,8.5,15808000.0,2102223.0,4
Shorts,20000000,29870801,Adventure,89.0,103.0,87000.0,4.9,15713480.0,3063558.0,3
Vampires,20000000,20268825,Horror,104.0,114.0,2000.0,6.1,6369000.0,2833405.0,4
Appaloosa,20000000,27911453,Western,115.0,190.0,10000.0,6.8,14353871.0,4342990.0,3
Secret in Their Eyes,20000000,30808558,Thriller/Suspense,111.0,155.0,8000.0,6.2,14487403.0,4428564.0,4
Reign Over Me,20000000,20081987,Drama,124.0,154.0,11000.0,7.5,11295712.0,3393741.0,1
My Best Friend's Girl,20000000,34787111,Comedy,112.0,80.0,1000.0,5.9,13711433.0,3460296.0,3
Georgia Rule,20000000,20819601,Drama,113.0,88.0,995.0,5.9,12385820.0,3835910.0,2
Into the Wild,20000000,56822960,Drama,148.0,274.0,17000.0,8.2,12793045.0,4123364.0,3
Simon Birch,20000000,18310591,Drama,114.0,60.0,1000.0,6.9,11149000.0,2376381.0,3
Pooh's Heffalump Movie,20000000,55686944,Adventure,68.0,45.0,304.0,6.4,9023162.0,1893000.0,1
School for Scoundrels,20000000,17807569,Comedy,108.0,110.0,970.0,5.9,12090447.0,2016934.0,3
Silent Hill: Revelation 3D,20000000,55975672,Horror,95.0,173.0,991.0,5.0,13013051.0,3462549.0,4
Kung Fu Hustle,20000000,102034104,Action,99.0,377.0,264.0,7.8,10200000.0,2507000.0,2
The Country Bears,20000000,16988996,Adventure,88.0,43.0,3000.0,4.0,9217033.0,3692907.0,3
Armored,20000000,23661038,Thriller/Suspense,88.0,107.0,137000.0,5.7,12037780.0,2831280.0,4
The Kite Runner,20000000,74180745,Drama,128.0,201.0,283.0,7.6,9574217.0,4750309.0,4
Paparazzi,20000000,16612072,Thriller/Suspense,84.0,77.0,787.0,5.8,8875592.0,2119000.0,3
A Guy Thing,20000000,17430594,Romantic Comedy,101.0,81.0,651.0,5.6,6988749.0,930000.0,1
Loser,20000000,18250106,Romantic Comedy,98.0,81.0,302.0,5.3,8028466.0,4054821.0,3
Twilight,20000000,15055091,Drama,122.0,350.0,17000.0,5.2,9093000.0,1747954.0,1
Capitalism: A Love Story,20000000,19121531,Documentary,105.0,222.0,1000.0,7.4,10193312.0,3073625.0,3
Lockout,20000000,33943049,Thriller/Suspense,95.0,289.0,788.0,6.1,10915439.0,2541779.0,2
Disaster Movie,20000000,36720752,Comedy,88.0,111.0,869.0,1.9,10434134.0,994587.0,3
What's Your Number?,20000000,30163785,Romantic Comedy,117.0,151.0,11000.0,6.0,10119941.0,2902361.0,3
The Man Who Knew Too Little,20000000,13801755,Comedy,94.0,34.0,13000.0,6.6,7818000.0,1048491.0,4
Burnt,20000000,32632668,Comedy,101.0,175.0,14000.0,6.6,9357927.0,3306259.0,4
Envy,20000000,14566246,Comedy,99.0,76.0,1000.0,4.8,9511472.0,1552000.0,2
One Night with the King,20000000,13725032,Drama,123.0,36.0,541.0,6.3,4106862.0,865000.0,4
Ghost Town,20000000,29843245,Romantic Comedy,102.0,210.0,346.0,6.7,10343870.0,2191513.0,3
Triple 9,20000000,25943792,Thriller/Suspense,115.0,214.0,14000.0,6.3,9208613.0,2528710.0,1
The Weather Man,20000000,15466961,Drama,102.0,156.0,12000.0,6.6,7119171.0,1908208.0,4
Undisputed,20000000,12398628,Drama,94.0,64.0,922.0,6.1,4542000.0,627000.0,3
12 Rounds,20000000,17306648,Action,108.0,113.0,969.0,5.6,9261030.0,2158252.0,1
Let Me In,20000000,28270399,Thriller/Suspense,116.0,390.0,17000.0,7.2,8973480.0,2250557.0,4
Be Kind Rewind,20000000,30894247,Comedy,102.0,248.0,734.0,6.4,6138000.0,715000.0,1
Three to Tango,20000000,10570375,Romantic Comedy,98.0,81.0,2000.0,6.1,7581000.0,1818898.0,4
Death Sentence,20000000,16907831,Action,111.0,166.0,856.0,6.8,6402564.0,1660995.0,3
Everybody's Fine,20000000,9208876,Drama,99.0,160.0,22000.0,7.2,6647937.0,1935570.0,4
Battle of the Year,20000000,16723377,Drama,110.0,65.0,997.0,5.0,7352931.0,1116052.0,3
The Man,20000000,10393696,Comedy,83.0,72.0,688.0,5.5,4100000.0,810000.0,3
Inherent Vice,20000000,8692898,Drama,148.0,401.0,204.0,6.7,5606683.0,1823953.0,4
Machete Kills,20000000,18273009,Action,107.0,260.0,2000.0,5.6,5658869.0,1666797.0,4
An American Carol,20000000,7022183,Comedy,83.0,45.0,885.0,4.3,3655000.0,665000.0,4
Willard,20000000,6882696,Horror,100.0,129.0,669.0,6.2,3925000.0,425000.0,1
Strange Wilderness,20000000,6947084,Comedy,87.0,58.0,1000.0,5.3,4891552.0,1134244.0,1
Chasing Mavericks,20000000,8300821,Drama,116.0,116.0,18000.0,7.2,4339530.0,1232230.0,4
A Scanner Darkly,20000000,7405084,Thriller/Suspense,100.0,232.0,21000.0,7.1,1266427.0,774000.0,3
Bandslam,20000000,12967829,Comedy,111.0,79.0,690.0,6.4,3399272.0,1325313.0,3
Flash of Genius,20000000,4504111,Drama,119.0,99.0,20.0,7.0,3257230.0,755460.0,4
The Cold Light of Day,20000000,25361206,Thriller/Suspense,93.0,119.0,15000.0,4.9,2772292.0,755235.0,3
The Brothers Bloom,20000000,5531756,Black Comedy,114.0,182.0,975.0,6.9,2362272.0,834246.0,2
The Rage: Carrie 2,21000000,17760244,Horror,104.0,85.0,711.0,4.6,12375000.0,2554420.0,1
Swing Vote,21000000,17589867,Comedy,120.0,131.0,1000.0,6.1,10793358.0,3479091.0,3
Away We Go,21000000,10108016,Comedy,98.0,217.0,925.0,7.1,6139254.0,2535474.0,2
Moonlight Mile,21000000,6830957,Drama,112.0,111.0,15000.0,6.7,3332490.0,437000.0,3
The Beaver,21000000,5046038,Comedy,91.0,276.0,34000.0,6.7,656825.0,222299.0,2
eXistenZ,20700000,2840417,Thriller/Suspense,115.0,196.0,1000.0,6.8,330000.0,687748.0,2
Pulse,20500000,30241435,Horror,90.0,148.0,16000.0,4.7,11723711.0,3211231.0,3
Raiders of the Lost Ark,20000000,389925971,Adventure,115.0,234.0,11000.0,8.5,2165460.0,760726.0,2
Close Encounters of the Third Kind,20000000,340800479,Adventure,135.0,171.0,559.0,7.7,2121207.0,489207.0,4
The Conjuring,20000000,318000141,Horror,112.0,511.0,6000.0,7.5,93283044.0,31913487.0,3
Bringing Down the House,20000000,164675402,Comedy,105.0,121.0,1000.0,5.5,99555452.0,19603000.0,1
Jackass 3D,20000000,171685793,Comedy,101.0,156.0,608.0,7.1,88620752.0,20601001.0,4
Beverly Hills Chihuahua,20000000,154218168,Comedy,91.0,100.0,2000.0,3.7,74070504.0,11385451.0,4
Tammy,20000000,93931360,Comedy,100.0,148.0,989.0,4.9,48222411.0,30195786.0,3
Are We There Yet?,20000000,98114471,Romantic Comedy,95.0,75.0,826.0,4.6,64086824.0,7457000.0,1
The Descendants,20000000,175507800,Drama,115.0,549.0,8000.0,7.3,55559509.0,19942184.0,4
School of Rock,20000000,131945303,Comedy,108.0,204.0,2000.0,7.1,60252257.0,9087000.0,4
Disturbia,20000000,118537627,Thriller/Suspense,105.0,253.0,884.0,6.9,63396748.0,12110297.0,2
White Chicks,20000000,111448997,Comedy,109.0,62.0,1000.0,5.4,37813976.0,19282000.0,2
Holes,20000000,71232214,Drama,117.0,106.0,596.0,7.1,47191531.0,10311000.0,2
The Last Song,20000000,92678948,Drama,107.0,123.0,742.0,5.8,39747856.0,18304200.0,1
Why Did I Get Married Too?,20000000,60831067,Drama,121.0,40.0,2000.0,4.4,47784494.0,8148521.0,2
12 Years a Slave,20000000,181025343,Drama,134.0,597.0,2000.0,8.1,39415184.0,12448577.0,4
Drumline,20000000,56398162,Comedy,118.0,64.0,962.0,5.7,33224889.0,11545490.0,4
Me Before You,20000000,205445075,Drama,110.0,151.0,11000.0,7.6,35514793.0,15805765.0,2
Selma,20000000,66776908,Drama,128.0,364.0,1000.0,7.5,34022256.0,10768790.0,1
Date Movie,20000000,85146165,Comedy,85.0,99.0,3000.0,2.7,35875804.0,5159224.0,1
The Jungle Book 2,20000000,140122225,Adventure,72.0,85.0,3000.0,5.4,31336646.0,6346000.0,1
Premonition,20000000,81461343,Thriller/Suspense,96.0,184.0,826.0,5.9,32334692.0,7725844.0,1
Boogeyman,20000000,67192859,Horror,89.0,140.0,526.0,4.1,34817038.0,4192000.0,1
The Tigger Movie,20000000,96147688,Adventure,77.0,89.0,304.0,6.3,27820501.0,6378819.0,1
Spotlight,20000000,92217729,Drama,128.0,474.0,745.0,8.1,30115343.0,11313168.0,4
Max,20000000,43658157,Adventure,111.0,61.0,1000.0,6.8,26714191.0,12187965.0,2
Orphan,20000000,78769428,Drama,123.0,265.0,87000.0,7.0,27481375.0,10336553.0,3
Epic Movie,20000000,86858578,Comedy,93.0,112.0,926.0,2.3,33908431.0,3997431.0,1
Lakeview Terrace,20000000,44821299,Thriller/Suspense,110.0,165.0,1000.0,6.1,29187254.0,5755866.0,3
The Grudge 2,20000000,70743839,Horror,137.0,131.0,4000.0,5.0,32999869.0,3326646.0,4
How Stella Got Her Groove Back,20000000,37672944,Drama,124.0,29.0,508.0,5.5,24143000.0,6094523.0,3
Man of the Year,20000000,41342180,Comedy,115.0,111.0,49000.0,6.2,27628435.0,5523610.0,4
Risen,20000000,46164361,Drama,107.0,122.0,141.0,6.3,27141398.0,7270695.0,1
Vampires Suck,20000000,81424988,Comedy,82.0,122.0,759.0,3.5,23217718.0,10931982.0,3
The American,20000000,67950723,Thriller/Suspense,105.0,333.0,978.0,6.3,22840534.0,8500295.0,3
A Very Harold & Kumar 3D Christmas,20000000,36265745,Comedy,90.0,161.0,786.0,6.3,25267432.0,7494886.0,4
Eternal Sunshine of the Spotless Mind,20000000,72642057,Comedy,108.0,273.0,14000.0,8.3,13507096.0,3725000.0,1
Texas Chainsaw 3D,20000000,47666013,Horror,92.0,282.0,383.0,4.8,28652726.0,4002829.0,1
Babel,20000000,132121212,Drama,143.0,285.0,11000.0,7.5,11099848.0,2193611.0,4
Doubt,20000000,53191101,Drama,104.0,293.0,22000.0,7.5,9948016.0,5522580.0,4
Team America: World Police,20000000,50948811,Comedy,98.0,233.0,860.0,7.2,23645140.0,5236000.0,4
She's Out of My League,20000000,48680977,Romantic Comedy,104.0,180.0,2000.0,6.4,22241800.0,6921387.0,1
Milk,20000000,57293371,Drama,128.0,324.0,11000.0,7.6,21215305.0,8104175.0,4
The Debt,20000000,46604054,Thriller/Suspense,113.0,258.0,1000.0,6.9,20083868.0,7314063.0,3
Ghost Ship,20000000,68349884,Horror,91.0,156.0,534.0,5.5,22332915.0,4233000.0,4
Daybreakers,20000000,51445503,Horror,98.0,292.0,125.0,6.5,22873367.0,4828635.0,1
The Bank Job,20000000,66143005,Thriller/Suspense,111.0,222.0,26000.0,7.3,21529067.0,6450437.0,1
Wild Things,20000000,55576699,Thriller/Suspense,115.0,69.0,13000.0,6.5,19032000.0,4403230.0,1
The Stepfather,20000000,29227561,Thriller/Suspense,101.0,121.0,812.0,5.6,21121534.0,3423386.0,4
High Fidelity,20000000,47881663,Comedy,113.0,174.0,1000.0,7.6,15423485.0,4120709.0,1
Stick It,20000000,30399714,Comedy,103.0,90.0,12000.0,6.4,19765262.0,2509883.0,2
One Missed Call,20000000,44513466,Horror,87.0,141.0,741.0,3.9,19714347.0,2873075.0,1
Street Kings,20000000,65454793,Thriller/Suspense,109.0,190.0,18000.0,6.8,20177587.0,4415736.0,2
The World's End,20000000,47508505,Comedy,109.0,427.0,177.0,7.0,18527939.0,4759219.0,3
You Again,20000000,32838945,Comedy,105.0,91.0,2000.0,5.8,17858848.0,4145135.0,3
Nancy Drew,20000000,30703845,Thriller/Suspense,99.0,93.0,720.0,5.9,11211765.0,6170327.0,2
Endless Love,20000000,34718173,Drama,104.0,98.0,15000.0,6.3,19361595.0,2624230.0,1
The Covenant,20000000,38164784,Thriller/Suspense,97.0,120.0,960.0,5.3,16808965.0,3019626.0,3
Punch-Drunk Love,25000000,24591031,Comedy,95.0,251.0,11000.0,7.3,11390793.0,1604000.0,4
The Ruins,25000000,22910563,Horror,93.0,233.0,960.0,5.9,13508952.0,2852267.0,2
The Counselor,25000000,71009334,Thriller/Suspense,138.0,336.0,13000.0,5.3,12523947.0,3276023.0,4
Unaccompanied Minors,25000000,21970831,Comedy,90.0,73.0,931.0,5.1,9680826.0,969698.0,4
Half Past Dead,25000000,19233280,Action,98.0,58.0,462.0,4.6,10972620.0,1393000.0,4
The Greatest Game Ever Played,25000000,15468266,Drama,120.0,86.0,577.0,7.5,5854278.0,1431078.0,3
The Box,25000000,26341896,Thriller/Suspense,115.0,287.0,902.0,5.6,11501986.0,2792779.0,4
The Next Best Thing,25000000,24355762,Drama,99.0,86.0,774.0,4.7,9499000.0,2403215.0,1
My Soul to Take,25000000,16727470,Horror,107.0,160.0,798.0,4.8,11373720.0,2333340.0,4
The Girl Next Door,25000000,31635150,Romantic Comedy,110.0,126.0,355.0,6.8,7076017.0,1271000.0,2
Stealing Harvard,25000000,13973532,Comedy,85.0,52.0,985.0,5.1,11436094.0,858000.0,3
Hot Rod,25000000,14334401,Comedy,88.0,111.0,874.0,6.7,8523128.0,3877813.0,3
Warrior,25000000,24215385,Drama,140.0,317.0,27000.0,8.2,9958030.0,2820974.0,3
Angela's Ashes,25000000,13038660,Drama,145.0,99.0,876.0,7.3,4370000.0,2216892.0,4
The 33,25000000,28400715,Drama,127.0,120.0,562.0,6.9,9198627.0,2231032.0,4
The Conspirator,25000000,15907411,Drama,122.0,199.0,18000.0,7.0,8475349.0,2280973.0,2
Stop-Loss,25000000,11229035,Drama,112.0,143.0,23000.0,6.5,8293597.0,1939846.0,1
Abandon,25000000,12219367,Thriller/Suspense,99.0,72.0,16000.0,4.9,7412422.0,718000.0,4
Straw Dogs,25000000,11253821,Thriller/Suspense,110.0,190.0,10000.0,5.8,7689368.0,1983180.0,3
Brokedown Palace,25000000,11115766,Drama,100.0,70.0,181.0,6.4,4607000.0,2338946.0,3
The Road,25000000,29206732,Drama,111.0,355.0,10000.0,7.3,5059039.0,1898355.0,4
Underclassman,25000000,5654777,Thriller/Suspense,95.0,31.0,843.0,4.1,3730000.0,304000.0,3
Say It Isn't So,25000000,5516708,Comedy,95.0,87.0,849.0,4.9,2798000.0,922427.0,1
King's Ransom,25000000,4049527,Comedy,95.0,23.0,927.0,4.1,700000.0,127000.0,2
Blindness,25000000,20052958,Thriller/Suspense,121.0,229.0,45.0,6.6,1950260.0,473423.0,4
Legend,25000000,42642077,Thriller/Suspense,132.0,260.0,27000.0,7.0,1157078.0,558977.0,4
Jane Got a Gun,25000000,2976636,Western,98.0,123.0,20000.0,5.8,976847.0,407999.0,1
Me and Orson Welles,25000000,1190003,Drama,107.0,160.0,962.0,6.8,732904.0,351139.0,4
Scream 2,24000000,101363301,Horror,120.0,195.0,865.0,6.1,63353458.0,17122465.0,4
Old School,24000000,86765463,Comedy,88.0,123.0,8000.0,7.2,51350462.0,12866000.0,1
Rocky Balboa,24000000,156229050,Drama,139.0,285.0,13000.0,7.2,29188275.0,25113311.0,4
Think Like a Man Too,24000000,70027933,Romantic Comedy,106.0,52.0,966.0,5.7,48473188.0,11880924.0,2
The Whole Nine Yards,24000000,85527867,Comedy,98.0,129.0,13000.0,6.7,42122345.0,9731254.0,1
Footloose,24000000,62989834,Musical,107.0,60.0,967.0,6.5,40298275.0,8924376.0,4
I Still Know What You Did Last Summer,24000000,40020622,Horror,100.0,125.0,45000.0,4.6,29599000.0,5138880.0,4
Return to Me,24000000,32662299,Romantic Comedy,115.0,106.0,893.0,6.9,19038998.0,6974117.0,2
The Men Who Stare at Goats,24000000,67348218,Black Comedy,94.0,271.0,18000.0,6.2,23921817.0,6638373.0,4
Zack and Miri Make a Porno,24000000,36856306,Comedy,101.0,247.0,218.0,6.6,21616476.0,6439453.0,4
Double Take,24000000,29823162,Action,88.0,45.0,1000.0,5.3,16949000.0,2912844.0,1
Nurse Betty,24000000,27732366,Black Comedy,110.0,156.0,11000.0,6.3,18480000.0,4037910.0,3
Piranha 3D,24000000,83660160,Horror,88.0,365.0,3000.0,5.5,17854217.0,4934058.0,3
Faster,24000000,35792945,Action,98.0,196.0,12000.0,6.5,15006169.0,7017964.0,4
